Animal Place 1,"the best word, the new word, the last word, the quick word, the second word, the night word, the right word, the next word, the last word,the bag word, the man word, the woman word, the new word, the next word, the human word, the test word, the nexted word, the next word"
Animal Place 18,"Aardvark,Albatross,Alligator,Alpaca,Ant,Anteater,Antelope,Ape,Armadillo,Donkey,Baboon,Badger,Barracuda,Bat,Bear,Beaver,Bee,Bison,Boar,Buffalo,Butterfly,Camel,Capybara,Caribou,Cassowary,Cat,Caterpillar,Cattle,Chamois,Cheetah,Chicken,Chimpanzee,Chinchilla,Chough,Clam,Cobra,Cockroach,Cod,Cormorant,Coyote,Crab,Crane,Crocodile,Crow,Curlew,Deer,Dinosaur,Dog,Dogfish,Dolphin,Dotterel,Dove,Dragonfly,Duck,Dugong,Dunlin,Eagle,Echidna,Eel,Eland,Elephant,Elk,Emu,Falcon,Ferret,Finch,Fish,Flamingo,Fly,Fox,Frog,Gaur,Gazelle,Gerbil,Giraffe,Gnat,Gnu,Goat,Goldfinch,Goldfish,Goose,Gorilla,Goshawk,Grasshopper,Grouse,Guanaco,Gull,Hamster,Hare,Hawk,Hedgehog,Heron,Herring,Hippopotamus,Hornet,Horse,Human,Hummingbird,Hyena,Ibex,Ibis,Jackal,Jaguar,Jay,Jellyfish,Kangaroo,Kingfisher,Koala,Kookabura,Kouprey,Kudu,Lapwing,Lark,Lemur,Leopard,Lion,Llama,Lobster,Locust,Loris,Louse,Lyrebird,Magpie,Mallard,Manatee,Mandrill,Mantis,Marten,Meerkat,Mink,Mole,Mongoose,Monkey,Moose,Mosquito,Mouse,Mule,Narwhal,Newt,Nightingale,Octopus,Okapi,Opossum,Oryx,Ostrich,Otter,Owl,Oyster,Panther,Parrot,Partridge,Peafowl,Pelican,Penguin,Pheasant,Pig,Pigeon,Pony,Porcupine,Porpoise,Quail,Quelea,Quetzal,Rabbit,Raccoon,Rail,Ram,Rat,Raven,Red,deer,Red,panda,Reindeer,Rhinoceros,Rook,Salamander,Salmon,Sand,Dollar,Sandpiper,Sardine,Scorpion,Seahorse,Seal,Shark,Sheep,Shrew,Skunk,Snail,Snake,Sparrow,Spider,Spoonbill,Squid,Squirrel,Starling,Stingray,Stinkbug,Stork,Swallow,Swan,Tapir,Tarsier,Termite,Tiger,Toad,Trout,Turkey,Turtle"
Animal Place 18,"the best word, the new word, the last word, the quick word, the second word, the night word, the right word, the next word, the last word,the bag word, the man word, the woman word, the new word, the next word, the human word, the test word, the nexted word, the next word"
Country 35,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Country 36,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Animal Place 19,"Aardvark,Albatross,Alligator,Alpaca,Ant,Anteater,Antelope,Ape,Armadillo,Donkey,Baboon,Badger,Barracuda,Bat,Bear,Beaver,Bee,Bison,Boar,Buffalo,Butterfly,Camel,Capybara,Caribou,Cassowary,Cat,Caterpillar,Cattle,Chamois,Cheetah,Chicken,Chimpanzee,Chinchilla,Chough,Clam,Cobra,Cockroach,Cod,Cormorant,Coyote,Crab,Crane,Crocodile,Crow,Curlew,Deer,Dinosaur,Dog,Dogfish,Dolphin,Dotterel,Dove,Dragonfly,Duck,Dugong,Dunlin,Eagle,Echidna,Eel,Eland,Elephant,Elk,Emu,Falcon,Ferret,Finch,Fish,Flamingo,Fly,Fox,Frog,Gaur,Gazelle,Gerbil,Giraffe,Gnat,Gnu,Goat,Goldfinch,Goldfish,Goose,Gorilla,Goshawk,Grasshopper,Grouse,Guanaco,Gull,Hamster,Hare,Hawk,Hedgehog,Heron,Herring,Hippopotamus,Hornet,Horse,Human,Hummingbird,Hyena,Ibex,Ibis,Jackal,Jaguar,Jay,Jellyfish,Kangaroo,Kingfisher,Koala,Kookabura,Kouprey,Kudu,Lapwing,Lark,Lemur,Leopard,Lion,Llama,Lobster,Locust,Loris,Louse,Lyrebird,Magpie,Mallard,Manatee,Mandrill,Mantis,Marten,Meerkat,Mink,Mole,Mongoose,Monkey,Moose,Mosquito,Mouse,Mule,Narwhal,Newt,Nightingale,Octopus,Okapi,Opossum,Oryx,Ostrich,Otter,Owl,Oyster,Panther,Parrot,Partridge,Peafowl,Pelican,Penguin,Pheasant,Pig,Pigeon,Pony,Porcupine,Porpoise,Quail,Quelea,Quetzal,Rabbit,Raccoon,Rail,Ram,Rat,Raven,Red,deer,Red,panda,Reindeer,Rhinoceros,Rook,Salamander,Salmon,Sand,Dollar,Sandpiper,Sardine,Scorpion,Seahorse,Seal,Shark,Sheep,Shrew,Skunk,Snail,Snake,Sparrow,Spider,Spoonbill,Squid,Squirrel,Starling,Stingray,Stinkbug,Stork,Swallow,Swan,Tapir,Tarsier,Termite,Tiger,Toad,Trout,Turkey,Turtle"
Animal Place 19,"the best word, the new word, the last word, the quick word, the second word, the night word, the right word, the next word, the last word,the bag word, the man word, the woman word, the new word, the next word, the human word, the test word, the nexted word, the next word"
Country 37,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Country 38,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Animal Place 20,"Aardvark,Albatross,Alligator,Alpaca,Ant,Anteater,Antelope,Ape,Armadillo,Donkey,Baboon,Badger,Barracuda,Bat,Bear,Beaver,Bee,Bison,Boar,Buffalo,Butterfly,Camel,Capybara,Caribou,Cassowary,Cat,Caterpillar,Cattle,Chamois,Cheetah,Chicken,Chimpanzee,Chinchilla,Chough,Clam,Cobra,Cockroach,Cod,Cormorant,Coyote,Crab,Crane,Crocodile,Crow,Curlew,Deer,Dinosaur,Dog,Dogfish,Dolphin,Dotterel,Dove,Dragonfly,Duck,Dugong,Dunlin,Eagle,Echidna,Eel,Eland,Elephant,Elk,Emu,Falcon,Ferret,Finch,Fish,Flamingo,Fly,Fox,Frog,Gaur,Gazelle,Gerbil,Giraffe,Gnat,Gnu,Goat,Goldfinch,Goldfish,Goose,Gorilla,Goshawk,Grasshopper,Grouse,Guanaco,Gull,Hamster,Hare,Hawk,Hedgehog,Heron,Herring,Hippopotamus,Hornet,Horse,Human,Hummingbird,Hyena,Ibex,Ibis,Jackal,Jaguar,Jay,Jellyfish,Kangaroo,Kingfisher,Koala,Kookabura,Kouprey,Kudu,Lapwing,Lark,Lemur,Leopard,Lion,Llama,Lobster,Locust,Loris,Louse,Lyrebird,Magpie,Mallard,Manatee,Mandrill,Mantis,Marten,Meerkat,Mink,Mole,Mongoose,Monkey,Moose,Mosquito,Mouse,Mule,Narwhal,Newt,Nightingale,Octopus,Okapi,Opossum,Oryx,Ostrich,Otter,Owl,Oyster,Panther,Parrot,Partridge,Peafowl,Pelican,Penguin,Pheasant,Pig,Pigeon,Pony,Porcupine,Porpoise,Quail,Quelea,Quetzal,Rabbit,Raccoon,Rail,Ram,Rat,Raven,Red,deer,Red,panda,Reindeer,Rhinoceros,Rook,Salamander,Salmon,Sand,Dollar,Sandpiper,Sardine,Scorpion,Seahorse,Seal,Shark,Sheep,Shrew,Skunk,Snail,Snake,Sparrow,Spider,Spoonbill,Squid,Squirrel,Starling,Stingray,Stinkbug,Stork,Swallow,Swan,Tapir,Tarsier,Termite,Tiger,Toad,Trout,Turkey,Turtle"
Animal Place 20,"the best word, the new word, the last word, the quick word, the second word, the night word, the right word, the next word, the last word,the bag word, the man word, the woman word, the new word, the next word, the human word, the test word, the nexted word, the next word"
Country 39,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Country 40,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Animal Place 21,"Aardvark,Albatross,Alligator,Alpaca,Ant,Anteater,Antelope,Ape,Armadillo,Donkey,Baboon,Badger,Barracuda,Bat,Bear,Beaver,Bee,Bison,Boar,Buffalo,Butterfly,Camel,Capybara,Caribou,Cassowary,Cat,Caterpillar,Cattle,Chamois,Cheetah,Chicken,Chimpanzee,Chinchilla,Chough,Clam,Cobra,Cockroach,Cod,Cormorant,Coyote,Crab,Crane,Crocodile,Crow,Curlew,Deer,Dinosaur,Dog,Dogfish,Dolphin,Dotterel,Dove,Dragonfly,Duck,Dugong,Dunlin,Eagle,Echidna,Eel,Eland,Elephant,Elk,Emu,Falcon,Ferret,Finch,Fish,Flamingo,Fly,Fox,Frog,Gaur,Gazelle,Gerbil,Giraffe,Gnat,Gnu,Goat,Goldfinch,Goldfish,Goose,Gorilla,Goshawk,Grasshopper,Grouse,Guanaco,Gull,Hamster,Hare,Hawk,Hedgehog,Heron,Herring,Hippopotamus,Hornet,Horse,Human,Hummingbird,Hyena,Ibex,Ibis,Jackal,Jaguar,Jay,Jellyfish,Kangaroo,Kingfisher,Koala,Kookabura,Kouprey,Kudu,Lapwing,Lark,Lemur,Leopard,Lion,Llama,Lobster,Locust,Loris,Louse,Lyrebird,Magpie,Mallard,Manatee,Mandrill,Mantis,Marten,Meerkat,Mink,Mole,Mongoose,Monkey,Moose,Mosquito,Mouse,Mule,Narwhal,Newt,Nightingale,Octopus,Okapi,Opossum,Oryx,Ostrich,Otter,Owl,Oyster,Panther,Parrot,Partridge,Peafowl,Pelican,Penguin,Pheasant,Pig,Pigeon,Pony,Porcupine,Porpoise,Quail,Quelea,Quetzal,Rabbit,Raccoon,Rail,Ram,Rat,Raven,Red,deer,Red,panda,Reindeer,Rhinoceros,Rook,Salamander,Salmon,Sand,Dollar,Sandpiper,Sardine,Scorpion,Seahorse,Seal,Shark,Sheep,Shrew,Skunk,Snail,Snake,Sparrow,Spider,Spoonbill,Squid,Squirrel,Starling,Stingray,Stinkbug,Stork,Swallow,Swan,Tapir,Tarsier,Termite,Tiger,Toad,Trout,Turkey,Turtle"
Animal Place 21,"the best word, the new word, the last word, the quick word, the second word, the night word, the right word, the next word, the last word,the bag word, the man word, the woman word, the new word, the next word, the human word, the test word, the nexted word, the next word"
Country 41,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Country 42,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Animal Place 22,"Aardvark,Albatross,Alligator,Alpaca,Ant,Anteater,Antelope,Ape,Armadillo,Donkey,Baboon,Badger,Barracuda,Bat,Bear,Beaver,Bee,Bison,Boar,Buffalo,Butterfly,Camel,Capybara,Caribou,Cassowary,Cat,Caterpillar,Cattle,Chamois,Cheetah,Chicken,Chimpanzee,Chinchilla,Chough,Clam,Cobra,Cockroach,Cod,Cormorant,Coyote,Crab,Crane,Crocodile,Crow,Curlew,Deer,Dinosaur,Dog,Dogfish,Dolphin,Dotterel,Dove,Dragonfly,Duck,Dugong,Dunlin,Eagle,Echidna,Eel,Eland,Elephant,Elk,Emu,Falcon,Ferret,Finch,Fish,Flamingo,Fly,Fox,Frog,Gaur,Gazelle,Gerbil,Giraffe,Gnat,Gnu,Goat,Goldfinch,Goldfish,Goose,Gorilla,Goshawk,Grasshopper,Grouse,Guanaco,Gull,Hamster,Hare,Hawk,Hedgehog,Heron,Herring,Hippopotamus,Hornet,Horse,Human,Hummingbird,Hyena,Ibex,Ibis,Jackal,Jaguar,Jay,Jellyfish,Kangaroo,Kingfisher,Koala,Kookabura,Kouprey,Kudu,Lapwing,Lark,Lemur,Leopard,Lion,Llama,Lobster,Locust,Loris,Louse,Lyrebird,Magpie,Mallard,Manatee,Mandrill,Mantis,Marten,Meerkat,Mink,Mole,Mongoose,Monkey,Moose,Mosquito,Mouse,Mule,Narwhal,Newt,Nightingale,Octopus,Okapi,Opossum,Oryx,Ostrich,Otter,Owl,Oyster,Panther,Parrot,Partridge,Peafowl,Pelican,Penguin,Pheasant,Pig,Pigeon,Pony,Porcupine,Porpoise,Quail,Quelea,Quetzal,Rabbit,Raccoon,Rail,Ram,Rat,Raven,Red,deer,Red,panda,Reindeer,Rhinoceros,Rook,Salamander,Salmon,Sand,Dollar,Sandpiper,Sardine,Scorpion,Seahorse,Seal,Shark,Sheep,Shrew,Skunk,Snail,Snake,Sparrow,Spider,Spoonbill,Squid,Squirrel,Starling,Stingray,Stinkbug,Stork,Swallow,Swan,Tapir,Tarsier,Termite,Tiger,Toad,Trout,Turkey,Turtle"
Animal Place 22,"the best word, the new word, the last word, the quick word, the second word, the night word, the right word, the next word, the last word,the bag word, the man word, the woman word, the new word, the next word, the human word, the test word, the nexted word, the next word"
Country 43,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Country 44,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Animal Place 23,"Aardvark,Albatross,Alligator,Alpaca,Ant,Anteater,Antelope,Ape,Armadillo,Donkey,Baboon,Badger,Barracuda,Bat,Bear,Beaver,Bee,Bison,Boar,Buffalo,Butterfly,Camel,Capybara,Caribou,Cassowary,Cat,Caterpillar,Cattle,Chamois,Cheetah,Chicken,Chimpanzee,Chinchilla,Chough,Clam,Cobra,Cockroach,Cod,Cormorant,Coyote,Crab,Crane,Crocodile,Crow,Curlew,Deer,Dinosaur,Dog,Dogfish,Dolphin,Dotterel,Dove,Dragonfly,Duck,Dugong,Dunlin,Eagle,Echidna,Eel,Eland,Elephant,Elk,Emu,Falcon,Ferret,Finch,Fish,Flamingo,Fly,Fox,Frog,Gaur,Gazelle,Gerbil,Giraffe,Gnat,Gnu,Goat,Goldfinch,Goldfish,Goose,Gorilla,Goshawk,Grasshopper,Grouse,Guanaco,Gull,Hamster,Hare,Hawk,Hedgehog,Heron,Herring,Hippopotamus,Hornet,Horse,Human,Hummingbird,Hyena,Ibex,Ibis,Jackal,Jaguar,Jay,Jellyfish,Kangaroo,Kingfisher,Koala,Kookabura,Kouprey,Kudu,Lapwing,Lark,Lemur,Leopard,Lion,Llama,Lobster,Locust,Loris,Louse,Lyrebird,Magpie,Mallard,Manatee,Mandrill,Mantis,Marten,Meerkat,Mink,Mole,Mongoose,Monkey,Moose,Mosquito,Mouse,Mule,Narwhal,Newt,Nightingale,Octopus,Okapi,Opossum,Oryx,Ostrich,Otter,Owl,Oyster,Panther,Parrot,Partridge,Peafowl,Pelican,Penguin,Pheasant,Pig,Pigeon,Pony,Porcupine,Porpoise,Quail,Quelea,Quetzal,Rabbit,Raccoon,Rail,Ram,Rat,Raven,Red,deer,Red,panda,Reindeer,Rhinoceros,Rook,Salamander,Salmon,Sand,Dollar,Sandpiper,Sardine,Scorpion,Seahorse,Seal,Shark,Sheep,Shrew,Skunk,Snail,Snake,Sparrow,Spider,Spoonbill,Squid,Squirrel,Starling,Stingray,Stinkbug,Stork,Swallow,Swan,Tapir,Tarsier,Termite,Tiger,Toad,Trout,Turkey,Turtle"
Animal Place 23,"the best word, the new word, the last word, the quick word, the second word, the night word, the right word, the next word, the last word,the bag word, the man word, the woman word, the new word, the next word, the human word, the test word, the nexted word, the next word"
Country 45,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Country 46,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Animal Place 24,"Aardvark,Albatross,Alligator,Alpaca,Ant,Anteater,Antelope,Ape,Armadillo,Donkey,Baboon,Badger,Barracuda,Bat,Bear,Beaver,Bee,Bison,Boar,Buffalo,Butterfly,Camel,Capybara,Caribou,Cassowary,Cat,Caterpillar,Cattle,Chamois,Cheetah,Chicken,Chimpanzee,Chinchilla,Chough,Clam,Cobra,Cockroach,Cod,Cormorant,Coyote,Crab,Crane,Crocodile,Crow,Curlew,Deer,Dinosaur,Dog,Dogfish,Dolphin,Dotterel,Dove,Dragonfly,Duck,Dugong,Dunlin,Eagle,Echidna,Eel,Eland,Elephant,Elk,Emu,Falcon,Ferret,Finch,Fish,Flamingo,Fly,Fox,Frog,Gaur,Gazelle,Gerbil,Giraffe,Gnat,Gnu,Goat,Goldfinch,Goldfish,Goose,Gorilla,Goshawk,Grasshopper,Grouse,Guanaco,Gull,Hamster,Hare,Hawk,Hedgehog,Heron,Herring,Hippopotamus,Hornet,Horse,Human,Hummingbird,Hyena,Ibex,Ibis,Jackal,Jaguar,Jay,Jellyfish,Kangaroo,Kingfisher,Koala,Kookabura,Kouprey,Kudu,Lapwing,Lark,Lemur,Leopard,Lion,Llama,Lobster,Locust,Loris,Louse,Lyrebird,Magpie,Mallard,Manatee,Mandrill,Mantis,Marten,Meerkat,Mink,Mole,Mongoose,Monkey,Moose,Mosquito,Mouse,Mule,Narwhal,Newt,Nightingale,Octopus,Okapi,Opossum,Oryx,Ostrich,Otter,Owl,Oyster,Panther,Parrot,Partridge,Peafowl,Pelican,Penguin,Pheasant,Pig,Pigeon,Pony,Porcupine,Porpoise,Quail,Quelea,Quetzal,Rabbit,Raccoon,Rail,Ram,Rat,Raven,Red,deer,Red,panda,Reindeer,Rhinoceros,Rook,Salamander,Salmon,Sand,Dollar,Sandpiper,Sardine,Scorpion,Seahorse,Seal,Shark,Sheep,Shrew,Skunk,Snail,Snake,Sparrow,Spider,Spoonbill,Squid,Squirrel,Starling,Stingray,Stinkbug,Stork,Swallow,Swan,Tapir,Tarsier,Termite,Tiger,Toad,Trout,Turkey,Turtle"
Animal Place 24,"the best word, the new word, the last word, the quick word, the second word, the night word, the right word, the next word, the last word,the bag word, the man word, the woman word, the new word, the next word, the human word, the test word, the nexted word, the next word"
Country 47,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Country 48,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Animal Place 25,"Aardvark,Albatross,Alligator,Alpaca,Ant,Anteater,Antelope,Ape,Armadillo,Donkey,Baboon,Badger,Barracuda,Bat,Bear,Beaver,Bee,Bison,Boar,Buffalo,Butterfly,Camel,Capybara,Caribou,Cassowary,Cat,Caterpillar,Cattle,Chamois,Cheetah,Chicken,Chimpanzee,Chinchilla,Chough,Clam,Cobra,Cockroach,Cod,Cormorant,Coyote,Crab,Crane,Crocodile,Crow,Curlew,Deer,Dinosaur,Dog,Dogfish,Dolphin,Dotterel,Dove,Dragonfly,Duck,Dugong,Dunlin,Eagle,Echidna,Eel,Eland,Elephant,Elk,Emu,Falcon,Ferret,Finch,Fish,Flamingo,Fly,Fox,Frog,Gaur,Gazelle,Gerbil,Giraffe,Gnat,Gnu,Goat,Goldfinch,Goldfish,Goose,Gorilla,Goshawk,Grasshopper,Grouse,Guanaco,Gull,Hamster,Hare,Hawk,Hedgehog,Heron,Herring,Hippopotamus,Hornet,Horse,Human,Hummingbird,Hyena,Ibex,Ibis,Jackal,Jaguar,Jay,Jellyfish,Kangaroo,Kingfisher,Koala,Kookabura,Kouprey,Kudu,Lapwing,Lark,Lemur,Leopard,Lion,Llama,Lobster,Locust,Loris,Louse,Lyrebird,Magpie,Mallard,Manatee,Mandrill,Mantis,Marten,Meerkat,Mink,Mole,Mongoose,Monkey,Moose,Mosquito,Mouse,Mule,Narwhal,Newt,Nightingale,Octopus,Okapi,Opossum,Oryx,Ostrich,Otter,Owl,Oyster,Panther,Parrot,Partridge,Peafowl,Pelican,Penguin,Pheasant,Pig,Pigeon,Pony,Porcupine,Porpoise,Quail,Quelea,Quetzal,Rabbit,Raccoon,Rail,Ram,Rat,Raven,Red,deer,Red,panda,Reindeer,Rhinoceros,Rook,Salamander,Salmon,Sand,Dollar,Sandpiper,Sardine,Scorpion,Seahorse,Seal,Shark,Sheep,Shrew,Skunk,Snail,Snake,Sparrow,Spider,Spoonbill,Squid,Squirrel,Starling,Stingray,Stinkbug,Stork,Swallow,Swan,Tapir,Tarsier,Termite,Tiger,Toad,Trout,Turkey,Turtle"
Animal Place 25,"the best word, the new word, the last word, the quick word, the second word, the night word, the right word, the next word, the last word,the bag word, the man word, the woman word, the new word, the next word, the human word, the test word, the nexted word, the next word"
Country 49,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Country 50,"Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New,Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua,New,Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qata"
Animal Place 26,"Aardvark,Albatross,Alligator,Alpaca,Ant,Anteater,Antelope,Ape,Armadillo,Donkey,Baboon,Badger,Barracuda,Bat,Bear,Beaver,Bee,Bison,Boar,Buffalo,Butterfly,Camel,Capybara,Caribou,Cassowary,Cat,Caterpillar,Cattle,Chamois,Cheetah,Chicken,Chimpanzee,Chinchilla,Chough,Clam,Cobra,Cockroach,Cod,Cormorant,Coyote,Crab,Crane,Crocodile,Crow,Curlew,Deer,Dinosaur,Dog,Dogfish,Dolphin,Dotterel,Dove,Dragonfly,Duck,Dugong,Dunlin,Eagle,Echidna,Eel,Eland,Elephant,Elk,Emu,Falcon,Ferret,Finch,Fish,Flamingo,Fly,Fox,Frog,Gaur,Gazelle,Gerbil,Giraffe,Gnat,Gnu,Goat,Goldfinch,Goldfish,Goose,Gorilla,Goshawk,Grasshopper,Grouse,Guanaco,Gull,Hamster,Hare,Hawk,Hedgehog,Heron,Herring,Hippopotamus,Hornet,Horse,Human,Hummingbird,Hyena,Ibex,Ibis,Jackal,Jaguar,Jay,Jellyfish,Kangaroo,Kingfisher,Koala,Kookabura,Kouprey,Kudu,Lapwing,Lark,Lemur,Leopard,Lion,Llama,Lobster,Locust,Loris,Louse,Lyrebird,Magpie,Mallard,Manatee,Mandrill,Mantis,Marten,Meerkat,Mink,Mole,Mongoose,Monkey,Moose,Mosquito,Mouse,Mule,Narwhal,Newt,Nightingale,Octopus,Okapi,Opossum,Oryx,Ostrich,Otter,Owl,Oyster,Panther,Parrot,Partridge,Peafowl,Pelican,Penguin,Pheasant,Pig,Pigeon,Pony,Porcupine,Porpoise,Quail,Quelea,Quetzal,Rabbit,Raccoon,Rail,Ram,Rat,Raven,Red,deer,Red,panda,Reindeer,Rhinoceros,Rook,Salamander,Salmon,Sand,Dollar,Sandpiper,Sardine,Scorpion,Seahorse,Seal,Shark,Sheep,Shrew,Skunk,Snail,Snake,Sparrow,Spider,Spoonbill,Squid,Squirrel,Starling,Stingray,Stinkbug,Stork,Swallow,Swan,Tapir,Tarsier,Termite,Tiger,Toad,Trout,Turkey,Turtle"
